OBJECTID,Name,Category,Status1990,Status2015,MapDate,Comments,Example,Image_type,Image_date,CattleShed,Ncells_Grassl450m,MeanGrasslCov,Ncells_FireFreq,MeanFireFreq,Lon,Lat,Ncells_BA90,BA_proportion_1990,Ncells_BA2000,BA_proportion_2000,Ncells_BA2015,BA_proportion_2015,Shape_Length,Shape_Area
1971,Majlin,Settlement,100,30,1985,abandoned lifestock stations,0,bing,2016/2017,1,248,0.353010746,265,0.132075472,62.34394073,52.90610886,248,0,248,0.14967742,248,0.02781362,0.304226092,0.006710742
1972,Kyzylzhar,Settlement,100,100,1985,active lifestock stations,0,bing,2016/2017,1,247,0.307872228,263,0.144486692,62.22608185,52.95198822,249,0,249,0.129245873,249,0.07048639,0.304444401,0.006717788
1973,Asenkritovka,Settlement,100,100,1985,active lifestock stations,0,bing,2016/2017,1,246,0.401589864,264,0.159090909,62.29552078,52.91743469,248,0,248,0.164892474,248,0.103691757,0.30427993,0.00671248
1974,Varvarinka,Settlement,100,70,1985,abandoned/active lifestock stations,0,bing,2016/2017,1,247,0.20642374,264,0.272727273,62.19318008,52.97022247,246,0,246,0.126811202,246,0.098446251,0.30453135,0.006720595
1975,Bataly,Settlement,100,70,1983,active lifestock stations,0,bing,2016/2017,1,250,0.194808884,260,0.623076923,62.01456833,52.84130859,250,0,250,0.076355556,250,0.035857778,0.303918853,0.006700823
1976,Priozernoe,Settlement,100,80,1985,abandoned/active lifestock stations,0,bing,2016/2017,1,249,0.268005352,262,0.083969466,62.30476379,52.64911652,249,0,249,0.209585007,249,0.02161535,0.303014912,0.006671624
1977,Valer'janovka,Settlement,100,70,1985,abandoned lifestock stations,0,bing,2016/2017,1,248,0.649713246,260,0.061538462,62.54560089,52.59072113,249,0,249,0.011280678,249,0.179991076,0.302742425,0.006662818
1978,Kozyrevka,Settlement,100,70,1985,abandoned/active lifestock stations,0,bing,2016/2017,1,246,0.486106572,263,0.182509506,62.6161232,52.60168839,243,0.002322817,243,0.029263832,243,0.155720165,0.30279352,0.006664469
1979,Novoil'inovka,Settlement,100,80,1985,abandoned/active lifestock stations,0,bing,2016/2017,1,248,0.424982076,262,0.217557252,62.69573975,52.63401794,248,0.002616487,248,0.019731183,248,0.076182796,0.302944344,0.006669344
1980,Bogorodskoe,Settlement,100,70,1985,abandoned/active lifestock stations,0,bing,2016/2017,1,247,0.487035517,259,0.166023166,62.73844528,52.63267899,246,0.023794038,246,0.045564589,246,0.057506775,0.302938092,0.006669142
1981,Aksuatskoe,Settlement,100,80,1985,-/-,0,bing,2016/2017,0,248,0.410967715,262,0.187022901,62.77005768,52.64435577,250,0.015662222,250,0.061137778,250,0.135644445,0.302992642,0.006670904
1982,Pritobol'skoe,Settlement,100,90,1985,-/-,0,bing,2016/2017,0,248,0.361541201,261,0.107279693,62.77071381,52.62863922,248,0.026379928,248,0.124820789,248,0.108566308,0.30291923,0.006668532
1983,Korzhynkol',Settlement,100,30,1985,abandoned lifestock stations,0,bing,2016/2017,1,248,0.315053737,261,0.808429119,62.9024353,52.57883835,249,0,249,0.17058456,249,0.167460955,0.302687086,0.006661029
1984,Apanovka,Settlement,100,70,1985,abandoned/active lifestock stations,0,bing,2016/2017,1,248,0.432777783,258,0.089147287,63.19922638,52.54478073,249,0.009495761,249,0.156376617,249,0.015243195,0.30252873,0.006655911
1985,Neljubinka,Settlement,100,30,1985,abandoned/active lifestock stations,0,bing,2016/2017,1,250,0.390097811,259,0.876447876,63.06629181,52.39101028,248,0,248,0.064731183,248,0.028870968,0.30181807,0.00663293
1986,Pavlovka,Settlement,100,70,1985,abandoned/active lifestock stations (partly new),0,bing,2016/2017,1,248,0.491021524,260,0.315384615,63.10041809,52.52219772,247,0,247,0.175168691,247,0.034619883,0.302423932,0.006652523
1987,Evgenovka,Settlement,100,70,1985,abandoned/active lifestock stations,0,bing,2016/2017,1,247,0.423967627,264,0.121212121,63.28741074,52.617836,247,0,247,0.102078272,247,0.035465587,0.302868772,0.006666901
1988,Barsukovka,Settlement,100,40,1985,abandoned lifestock stations,0,bing,2016/2017,1,247,0.333675241,260,0.453846154,63.20744324,52.46799469,250,0,250,0.073297778,250,0.081297778,0.302172995,0.006644409
1989,Dangerbaj,Settlement,100,80,1985,abandoned/active lifestock stations,0,google,2016/2017,1,246,0.426775093,259,0.243243243,63.68284225,52.62206268,248,0,248,0.056953405,248,0.030268817,0.302888488,0.006667539
1990,Kazanbasy,Settlement,100,90,1985,active lifestock stations,0,google,2016/2017,1,247,0.703409813,258,0,63.63378906,52.46605682,247,0,247,0.082663068,247,0.009212776,0.302164025,0.006644119
1991,Oktjabr'skoe,Settlement,100,80,1985,abandoned/active lifestock stations,0,google,2016/2017,1,248,0.679480295,263,0.003802281,63.62361908,52.48003769,247,0,247,0.060836707,247,0.013585245,0.302228657,0.006646209
1992,Karakalpak,Settlement,100,50,1985,-/-,0,bing,2016/2017,0,248,0.577491023,258,0.050387597,63.69965744,52.46607208,247,0,247,0.1151417,247,0.023769681,0.30216409,0.006644121
1993,Baganaly,Settlement,100,90,1985,-/-,0,google,2016/2017,0,245,0.376598667,260,0.007692308,63.6301651,52.40022278,248,0,248,0.043853047,248,0.002670251,0.301860427,0.006634301
1994,Sosnovka,Settlement,100,90,1985,-/-,0,bing,2016/2017,0,244,0.496830608,259,0,63.8932991,52.34594727,248,0,248,0.009892473,248,0.041164875,0.301611071,0.006626234
1995,Amankaragaj,Settlement,100,110,1985,active lifestock stations,0,bing,2016/2017,1,249,0.483587697,262,0,64.0874176,52.40471649,250,0,250,0.004764445,250,0.020551111,0.301881081,0.006634969
1996,Auliekol',Settlement,100,110,1985,-/-,0,bing,2016/2017,0,247,0.520575792,258,0,64.13192749,52.36319351,248,0.000609319,248,0.003172043,248,0.009426523,0.30169019,0.006628794
1997,Novonezhinka,Settlement,100,80,1985,abandoned/active lifestock stations,0,bing,2016/2017,1,248,0.633351273,260,0,64.03055573,52.53381729,249,0,249,0.021097724,249,0.0205444,0.302477788,0.006654264
1998,Kalinin,Settlement,100,80,1985,abandoned/active lifestock stations,0,bing,2016/2017,1,249,0.435894657,261,0.118773946,64.23284149,52.5030365,250,0,250,0.021457778,250,0.018471111,0.302335077,0.00664965
1999,Mialy,Settlement,100,50,1985,abandoned/active lifestock stations,0,bing,2016/2017,1,253,0.39397453,260,0.023076923,64.3184967,52.54656219,248,0,248,0.075788531,248,0.115842295,0.302536959,0.006656177
2000,Chernigovka,Settlement,100,70,1985,abandoned/active lifestock stations,0,bing,2016/2017,1,246,0.47533873,261,0.126436782,64.38043213,52.40663147,251,0,251,0.089862771,251,0.02043382,0.301889887,0.006635253
2001,Duzbaj,Settlement,100,70,1985,-/-,0,google,2016/2017,0,248,0.417759871,260,0.669230769,64.55461121,52.33745575,248,0,248,0.037508961,248,0.083942653,0.301572097,0.006624973
2002,Kushmurun,Settlement,100,100,1985,active lifestock stations,0,google,2016/2017,1,250,0.707679998,258,0.34496124,64.61424255,52.44916916,248,0,248,0.031738351,248,0.044856631,0.302085979,0.006641595
2003,Kirova,Settlement,100,70,1985,abandoned/active lifestock stations,0,google,2016/2017,1,247,0.706720653,263,0.346007605,64.80329895,52.54318619,249,0.004765729,249,0.081588577,249,0.099473449,0.302521257,0.006655669
2004,s.Novopavlovka,Settlement,100,90,1985,active lifestock stations,0,google,2016/2017,1,249,0.571655521,261,0.256704981,64.85442352,52.54842377,253,0,253,0.075151515,253,0.082652613,0.30254557,0.006656455
2005,s.Celinnoe,Settlement,100,70,1985,abandoned/active lifestock stations,0,google,2016/2017,1,247,0.266144865,258,0.69379845,64.95349884,52.39494324,249,0,249,0.212565818,249,0.069058456,0.301836068,0.006633513
2006,s.Amangel'dy,Settlement,100,90,1985,abandoned/active lifestock stations,0,bing,2016/2017,1,247,0.394673864,260,0.196153846,65.04476929,52.35679245,245,0,245,0.034866213,245,0.018594104,0.301660769,0.006627842
2007,s.Zarechenka,Settlement,100,60,1985,abandoned lifestock stations,0,bing,2016/2017,1,251,0.175794607,258,0.391472868,65.26370239,52.36983871,243,0,243,0.239908551,243,0.037037037,0.301720656,0.006629779
2008,s.Kornilovka,Settlement,100,80,1985,-/-,0,bing,2016/2017,0,248,0.467616482,260,0.419230769,65.32338715,52.4067688,244,0,244,0.150309654,244,0.043205828,0.301890481,0.006635273
2009,s.Nosovka,Settlement,100,60,1985,-/-,0,bing,2016/2017,0,253,0.52781733,260,0.269230769,65.34949493,52.44168472,247,0.004048583,247,0.093423302,247,0.03917229,0.30205141,0.006640477
2010,s.Simferopol',Settlement,100,80,1985,abandoned/active lifestock stations,0,bing,2016/2017,1,248,0.500089626,258,0.465116279,65.36580658,52.43413162,247,0,247,0.117426901,247,0.03917229,0.302016556,0.00663935
2011,s.Ljublinka,Settlement,100,90,1985,-/-,0,bing,2016/2017,0,248,0.520519742,263,0.148288973,65.36157227,52.47026825,247,0.004048583,247,0.074997751,247,0.024759334,0.302183399,0.006644746
2012,s.Tuchkovka,Settlement,100,70,1985,-/-,0,bing,2016/2017,0,249,0.551860804,260,0.053846154,65.40393829,52.5123558,247,0,247,0.106270806,247,0.024435448,0.302378199,0.006651044
2013,s.Lenino,Settlement,100,90,1985,-/-,0,bing,2016/2017,0,249,0.557875968,260,0.061538462,65.42398071,52.52386475,248,0,248,0.067275986,248,0.023978495,0.302431548,0.006652769
2014,s.Zelenovka,Settlement,100,70,1985,abandoned/active lifestock stations,0,bing,2016/2017,1,250,0.552817804,261,0.030651341,65.42440033,52.51638412,247,0,247,0.072910482,247,0.014448943,0.302396876,0.006651648
2015,s.Chernjaevka,Settlement,100,70,1985,abandoned/active lifestock stations,0,bing,2016/2017,1,253,0.613965772,258,0.089147287,65.44018555,52.53659821,246,0,246,0.02532972,246,0.031418248,0.30249063,0.006654679
2016,s.Marshanovka,Settlement,100,90,1985,abandoned/active lifestock stations,0,bing,2016/2017,1,250,0.570293349,259,0.154440154,65.46634674,52.56015396,247,0,247,0.036455241,247,0.054304993,0.302600057,0.006658216
2017,s.Belozerka,Settlement,100,70,1985,abandoned lifestock stations,0,bing,2016/2017,1,246,0.414200547,259,0.378378378,65.43238068,52.59017563,250,0,250,0.125262222,250,0.074471111,0.30273975,0.006662731
2018,s.Vostok,Settlement,100,100,1985,-/-,0,bing,2016/2017,0,250,0.391822225,262,0.148854962,65.51426697,52.66564178,241,0,241,0.067459658,241,0.035039189,0.303092046,0.006674116
2019,s.Karasu,Settlement,100,100,1985,-/-,0,bing,2016/2017,0,246,0.390785897,259,0.22007722,65.48231506,52.65608597,249,0,249,0.114788041,249,0.078464971,0.303047339,0.006672672
2020,s.Sujgensaj,Settlement,100,30,1985,abandoned lifestock stations,0,bing,2016/2017,1,246,0.385980123,261,0.432950192,65.66576385,52.59556961,249,0,249,0.024542615,249,0.147826863,0.302764853,0.006663543
2021,s.Karamyrza,Settlement,100,90,1985,active lifestock stations,0,bing,2016/2017,1,248,0.429032285,261,0.091954023,65.8211441,52.54853439,248,0,248,0.015179212,248,0.071881721,0.302546038,0.00665647
2022,s.Koshevoe,Settlement,100,60,1985,abandoned/active lifestock stations,0,bing,2016/2017,1,247,0.401475498,259,0.486486486,65.78613281,52.39458847,242,0.006538108,242,0.311992654,242,0.06835629,0.301834398,0.006633459
2023,s.Molodezhnoe,Settlement,100,50,1985,abandoned lifestock stations,0,bing,2016/2017,1,250,0.388960012,260,0.442307692,65.8019104,52.39455414,247,0.004066577,247,0.242825011,247,0.07785875,0.301834253,0.006633454
2024,s.Zhanyspaj,Settlement,100,70,1985,active lifestock stations,0,google,2016/2017,1,246,0.101915084,258,0.186046512,65.8447113,52.08938599,247,0,247,0.141610436,247,0.028034188,0.300443729,0.00658845
2025,s.Celinnoe,Settlement,100,90,1985,abandoned/active lifestock stations,1,bing,2016/2017,1,247,0.358416569,261,0.153256705,65.7197113,52.18680191,249,0.000696118,249,0.044730031,249,0.008103525,0.300884731,0.006602729
2026,s.Progress,Settlement,100,80,1985,-/-,0,bing,2016/2017,0,248,0.285537645,260,0.342307692,65.6404953,52.16148376,246,0,246,0.036657633,246,0.013477868,0.300769867,0.00659901
2027,s.Chelgashi,Settlement,100,90,1985,active lifestock stations,0,bing,2016/2017,1,248,0.471971342,258,0,65.65015411,52.13578033,246,0,246,0.003233966,246,0.011544715,0.300653432,0.006595241
2028,s.Oktjabr'skoe,Settlement,100,120,1985,-/-,0,bing,2016/2017,0,248,0.578548401,256,0.0078125,65.6763382,52.11107254,248,0,248,0.00311828,248,0.00234767,0.300541682,0.006591622
2029,s.Zheleznodorozhnoe,Settlement,100,90,1985,abandoned/active lifestock stations (partly new),0,bing,2016/2017,1,249,0.574065157,259,0.015444015,65.66995239,52.09791565,252,0,252,0.00282187,252,0.002310406,0.300482246,0.006589698
2030,s.Stepnoe,Settlement,100,80,1985,abandoned/active lifestock stations,0,bing,2016/2017,1,251,0.267782223,260,0.180769231,65.3583374,52.28487015,246,0,246,0.186233063,246,0.061680217,0.301331418,0.006617186
2031,s.Druzhba,Settlement,100,90,1985,active lifestock stations,0,bing,2016/2017,1,247,0.100710758,258,0.298449612,65.2374649,52.23989868,247,0,247,0.043706702,247,0.036761134,0.301126255,0.006610547
2032,s.Ajdarly,Settlement,100,80,1985,abandoned/active lifestock stations,0,bing,2016/2017,1,248,0.244372758,257,0.147859922,65.27381134,52.18294907,250,0,250,0.061155555,250,0.052444444,0.300867267,0.006602163
2033,s.Kojbagar,Settlement,100,100,1985,active lifestock stations,0,bing,2016/2017,1,247,0.203508772,259,0.258687259,65.02308655,52.29568481,247,0,247,0.045038237,247,0.036761134,0.30138086,0.006618786
2034,s.Gerceno,Settlement,100,70,1985,abandoned/active lifestock stations,0,google,2016/2017,1,250,0.669226658,258,0.891472868,64.8741684,52.20831299,248,0,248,0.049247312,248,0.212867383,0.300982522,0.006605894
2035,Shagala,Settlement,100,10,1985,"almost fully abandoned, abandoned lifestock stations",0,bing,2016/2017,1,247,0.316437229,260,0.353846154,64.71349335,52.05301666,247,0.000899685,247,0.052145749,247,0.058569501,0.30027984,0.006583143
2036,Karagansaj,Settlement,100,20,1985,abandoned lifestock stations,0,google,2016/2017,1,246,0.307786817,257,1.186770428,64.68798828,52.13098526,249,0,249,0.053172691,249,0.106506025,0.300631777,0.006594539
2037,Chili,Settlement,100,70,1985,abandoned/active lifestock stations,0,bing,2016/2017,1,250,0.423982234,260,0.138461538,64.42690277,52.21924591,243,0.000219479,243,0.343429356,243,0.051870142,0.301032269,0.006607505
2038,Har'kovka,Settlement,100,60,1985,abandoned/active lifestock stations,0,bing,2016/2017,1,250,0.710080009,257,0.081712062,64.36890411,52.28622055,250,0.004035556,250,0.141920001,250,0.060515556,0.301337637,0.006617387
2039,Jul'evka,Settlement,100,80,1985,abandoned lifestock stations,0,bing,2016/2017,1,246,0.580957545,260,0.223076923,64.2698288,52.11474991,253,0.002072903,253,0.026508564,253,0.067703118,0.300558374,0.006592163
2040,Fedoseevka,Settlement,100,60,1985,abandoned/active lifestock stations,0,bing,2016/2017,1,246,0.626287267,258,0.112403101,64.18561554,52.04483795,253,0.033886693,253,0.001791831,253,0.030548968,0.300243035,0.00658195
2041,Akkuduk,Settlement,100,70,1985,abandoned/active lifestock stations,0,bing,2016/2017,1,247,0.448457065,259,0.432432432,64.17190552,52.22683716,247,0.007377418,247,0.127755286,247,0.005775978,0.301066822,0.006608623
2042,Novoselovka,Settlement,100,90,1985,abandoned/active lifestock stations,0,bing,2016/2017,1,247,0.182150266,260,0.030769231,64.08972931,52.3129921,248,0.005519713,248,0.042885304,248,0.079103943,0.301460072,0.006621349
2043,Ushkarasu,Settlement,100,80,1985,abandoned/active lifestock stations,0,bing,2016/2017,1,247,0.550445371,259,0.285714286,63.90775299,52.01499176,245,0,245,0.071945578,245,0.072453515,0.300108853,0.006577604
2044,Kurguus,Settlement,100,50,1985,abandoned lifestock stations,0,bing,2016/2017,1,248,0.355896066,259,0.335907336,63.87649918,52.17152023,246,0.003107498,246,0.17456188,246,0.190948509,0.300815469,0.006600487
2045,Myrzakol',Settlement,100,90,1985,abandoned/active lifestock stations,0,bing,2016/2017,1,249,0.554199025,259,0.027027027,63.68851471,52.00228882,253,0,253,0.053719807,253,0.025155907,0.300051816,0.006575757
2046,Bulaksor,Settlement,100,30,1985,abandoned/active lifestock stations,0,google,2016/2017,1,250,0.549422215,256,0.69921875,63.57542801,52.10718155,243,0.000987654,243,0.072848651,243,0.011358025,0.300524193,0.006591056
2047,Timofeevka,Settlement,100,90,1985,abandoned/active lifestock stations,0,google,2016/2017,1,250,0.607804459,263,0.003802281,63.52767944,52.2980957,249,0,249,0.042766622,249,0,0.30139195,0.006619145
2048,Zhaltyrkol',Settlement,100,70,1985,abandoned/active lifestock stations,0,bing,2016/2017,1,246,0.590225855,259,0.277992278,63.39067841,52.33139038,248,0.001863799,248,0.045394266,248,0,0.301544357,0.006624076
2049,Moskalevka,Settlement,100,80,1985,abandoned/active lifestock stations,0,bing,2016/2017,1,248,0.486272417,261,0.095785441,63.38483047,52.20524216,248,0,248,0.024139785,248,0.020681004,0.300968631,0.006605445
2050,Maksut,Settlement,100,70,1985,abandoned/active lifestock stations,0,bing,2016/2017,1,248,0.442204298,259,0.405405405,62.99779129,52.16844559,249,0.003480589,249,0.046818385,249,0.185470772,0.30080156,0.006600036
2051,Dostijar,Settlement,100,10,1985,"almost fully abandoned, abandoned lifestock stations",0,bing,2016/2017,1,245,0.353233572,258,1.286821705,62.98261642,52.11949921,248,0,248,0.062759857,248,0.130591398,0.300579899,0.00659286
2052,Smajlovka,Settlement,100,60,1985,abandoned lifestock stations,0,bing,2016/2017,1,253,0.359297327,258,0.825581395,62.70186234,52.1289978,250,0.038435555,250,0.337493333,250,0.119715555,0.300622868,0.006594251
2053,Kajyndykol',Settlement,100,70,1985,abandoned lifestock stations,0,bing,2016/2017,1,247,0.222977946,260,0.226923077,62.66547394,52.29369354,250,0,250,0.171733334,250,0.059697777,0.301371879,0.006618495
2054,Arka,Settlement,100,80,1985,abandoned/active lifestock stations,0,bing,2016/2017,1,243,0.599433007,256,0.08984375,62.39844131,52.04531097,247,0.020476833,247,0.022816015,247,0.048367072,0.300245252,0.006582022
2055,Karabatyr,Settlement,100,80,1985,abandoned/active lifestock stations,0,bing,2016/2017,1,248,0.592258036,259,0.096525097,62.14644623,52.13531494,245,9.0703E-05,245,0.028063492,245,0.018594104,0.300651491,0.006595178
2056,Livanovka,Settlement,100,70,1985,abandoned lifestock stations,0,bing,2016/2017,1,248,0.393297498,256,0.25,62.00187683,52.09778595,252,0,252,0.022522046,252,0.032733686,0.300481834,0.006589684
2057,Orazkopa,Settlement,100,60,1984,abandoned lifestock stations,0,bing,2016/2017,1,248,0.421720426,256,0.1640625,61.89080048,51.83766937,247,0,247,0.073756185,247,0.024633378,0.299316761,0.006551937
2058,Bestobe,Settlement,100,80,1984,abandoned/active lifestock stations,0,bing,2016/2017,1,249,0.560196327,257,0.081712062,62.03155899,51.90755463,248,0.002114695,248,0.03467742,248,0.000860215,0.299627929,0.006562022
2059,Adaevka,Settlement,100,80,1984,abandoned/active lifestock stations,0,bing,2016/2017,1,247,0.481817359,258,0.38372093,62.03085709,51.8030777,252,0,252,0.137460317,252,0.115679012,0.299163239,0.00654696
2060,Celinnoe,Settlement,100,20,1984,abandoned/active lifestock stations,0,bing,2016/2017,1,248,0.386200721,256,0.93359375,62.09636688,51.76609802,241,0.009313047,241,0.09493776,241,0.168852005,0.29899948,0.006541651
